"","Loc","feature_type"
"1","ENA|OLKM01000002|OLKM01000002.1 1260215","Intron"
"2655","ENA|OLKM01004698|OLKM01004698.1 5525","Other"
"2656","ENA|OLKM01004698|OLKM01004698.1 5534","Other"
"2657","ENA|OLKM01004705|OLKM01004705.1 2422","Other"
"2658","ENA|OLKM01004705|OLKM01004705.1 2899","Other"
"2659","ENA|OLKM01004715|OLKM01004715.1 6381","CDS"
"2660","ENA|OLKM01004715|OLKM01004715.1 10289","Other"
"2661","ENA|OLKM01004720|OLKM01004720.1 4716","Other"
"2662","ENA|OLKM01004720|OLKM01004720.1 4860","Other"
"2663","ENA|OLKM01004720|OLKM01004720.1 4869","Other"
"2664","ENA|OLKM01004720|OLKM01004720.1 5747","Other"
"2665","ENA|OLKM01004726|OLKM01004726.1 3478","Other"
"2666","ENA|OLKM01004727|OLKM01004727.1 3341","Other"
"2667","ENA|OLKM01004727|OLKM01004727.1 3618","Other"
"2668","ENA|OLKM01004742|OLKM01004742.1 9804","Intron"
"2669","ENA|OLKM01004742|OLKM01004742.1 15551","Other"
"2670","ENA|OLKM01004745|OLKM01004745.1 4380","Other"
"2671","ENA|OLKM01004745|OLKM01004745.1 4431","Other"
"2672","ENA|OLKM01004746|OLKM01004746.1 13027","Other"
"2673","ENA|OLKM01004748|OLKM01004748.1 10628","Other"
"2674","ENA|OLKM01004754|OLKM01004754.1 18796","Other"
"2675","ENA|OLKM01004756|OLKM01004756.1 17407","UTR3"
"2676","ENA|OLKM01004757|OLKM01004757.1 691","CDS"
"2677","ENA|OLKM01004757|OLKM01004757.1 703","CDS"
"2678","ENA|OLKM01004757|OLKM01004757.1 4035","Other"
"2679","ENA|OLKM01004757|OLKM01004757.1 7302","Other"
"2680","ENA|OLKM01004763|OLKM01004763.1 10545","Other"
"2681","ENA|OLKM01004768|OLKM01004768.1 15780","Other"
"2682","ENA|OLKM01004768|OLKM01004768.1 16392","Other"
"2683","ENA|OLKM01004774|OLKM01004774.1 17637","Other"
"2684","ENA|OLKM01004785|OLKM01004785.1 1601","Other"
"2685","ENA|OLKM01004785|OLKM01004785.1 4118","Other"
"2686","ENA|OLKM01004785|OLKM01004785.1 17207","Other"
"2687","ENA|OLKM01004794|OLKM01004794.1 6966","CDS"
"2688","ENA|OLKM01004795|OLKM01004795.1 12461","Other"
"2689","ENA|OLKM01004800|OLKM01004800.1 12756","Intron"
"2690","ENA|OLKM01004803|OLKM01004803.1 17278","Other"
"2691","ENA|OLKM01004804|OLKM01004804.1 10678","Intron"
"2692","ENA|OLKM01004804|OLKM01004804.1 11159","Intron"
"2693","ENA|OLKM01004804|OLKM01004804.1 11166","Intron"
"2694","ENA|OLKM01004804|OLKM01004804.1 11376","CDS"
"2695","ENA|OLKM01004804|OLKM01004804.1 12205","Other"
"2696","ENA|OLKM01004804|OLKM01004804.1 13291","Other"
"2697","ENA|OLKM01004804|OLKM01004804.1 14039","Other"
"2698","ENA|OLKM01004804|OLKM01004804.1 14482","Other"
"2699","ENA|OLKM01004810|OLKM01004810.1 991","Other"
"2700","ENA|OLKM01004810|OLKM01004810.1 15041","Other"
"2701","ENA|OLKM01004810|OLKM01004810.1 15189","Other"
"2702","ENA|OLKM01004811|OLKM01004811.1 1658","Other"
"2703","ENA|OLKM01004811|OLKM01004811.1 2922","CDS"
"2704","ENA|OLKM01004819|OLKM01004819.1 6792","Other"
"2705","ENA|OLKM01004825|OLKM01004825.1 5523","Other"
"2706","ENA|OLKM01004826|OLKM01004826.1 6319","Intron"
"2707","ENA|OLKM01004826|OLKM01004826.1 11969","Intron"
"2708","ENA|OLKM01004827|OLKM01004827.1 9792","Other"
"2709","ENA|OLKM01004827|OLKM01004827.1 9834","Other"
"2710","ENA|OLKM01004827|OLKM01004827.1 14336","CDS"
"2711","ENA|OLKM01004827|OLKM01004827.1 14354","CDS"
"2712","ENA|OLKM01004827|OLKM01004827.1 14465","CDS"
"2713","ENA|OLKM01004828|OLKM01004828.1 4339","Intron"
"2714","ENA|OLKM01004828|OLKM01004828.1 5095","CDS"
"2715","ENA|OLKM01004829|OLKM01004829.1 883","UTR5"
"2716","ENA|OLKM01004830|OLKM01004830.1 5253","Intron"
"2717","ENA|OLKM01004830|OLKM01004830.1 5357","Intron"
"2718","ENA|OLKM01004831|OLKM01004831.1 4497","Intron"
"2719","ENA|OLKM01004832|OLKM01004832.1 395","CDS"
"2720","ENA|OLKM01004832|OLKM01004832.1 603","Intron"
"2721","ENA|OLKM01004832|OLKM01004832.1 14104","Intron"
"2722","ENA|OLKM01004832|OLKM01004832.1 14255","Intron"
"2723","ENA|OLKM01004832|OLKM01004832.1 16751","Other"
"2724","ENA|OLKM01004832|OLKM01004832.1 19002","Other"
"2725","ENA|OLKM01004837|OLKM01004837.1 10175","Intron"
"2726","ENA|OLKM01004843|OLKM01004843.1 2433","Intron"
"2727","ENA|OLKM01004847|OLKM01004847.1 3076","Other"
"2728","ENA|OLKM01004847|OLKM01004847.1 4005","CDS"
"2729","ENA|OLKM01004847|OLKM01004847.1 4463","Intron"
"2730","ENA|OLKM01004847|OLKM01004847.1 5091","Intron"
"2731","ENA|OLKM01004847|OLKM01004847.1 8200","Intron"
"2732","ENA|OLKM01004847|OLKM01004847.1 9629","Intron"
"2733","ENA|OLKM01004849|OLKM01004849.1 7545","Intron"
"2734","ENA|OLKM01004853|OLKM01004853.1 8281","Other"
"2735","ENA|OLKM01004853|OLKM01004853.1 14783","Other"
"2736","ENA|OLKM01004854|OLKM01004854.1 1355","CDS"
"2737","ENA|OLKM01004857|OLKM01004857.1 5032","Other"
"2738","ENA|OLKM01004861|OLKM01004861.1 11329","CDS"
"2739","ENA|OLKM01004861|OLKM01004861.1 11396","CDS"
"2740","ENA|OLKM01004865|OLKM01004865.1 10267","Intron"
"2741","ENA|OLKM01004867|OLKM01004867.1 14569","Other"
"2742","ENA|OLKM01004867|OLKM01004867.1 15148","Other"
"2743","ENA|OLKM01004869|OLKM01004869.1 18657","Intron"
"2744","ENA|OLKM01004874|OLKM01004874.1 4564","CDS"
"2745","ENA|OLKM01004874|OLKM01004874.1 4648","CDS"
"2746","ENA|OLKM01004874|OLKM01004874.1 4659","CDS"
"2747","ENA|OLKM01004874|OLKM01004874.1 4690","CDS"
"2748","ENA|OLKM01004874|OLKM01004874.1 4697","CDS"
"2749","ENA|OLKM01004874|OLKM01004874.1 4938","CDS"
"2750","ENA|OLKM01004874|OLKM01004874.1 4968","CDS"
"2751","ENA|OLKM01004874|OLKM01004874.1 5159","CDS"
"2752","ENA|OLKM01004874|OLKM01004874.1 5323","CDS"
"2753","ENA|OLKM01004874|OLKM01004874.1 5409","CDS"
"2754","ENA|OLKM01004874|OLKM01004874.1 5906","UTR5"
"2755","ENA|OLKM01004874|OLKM01004874.1 6411","Terminator"
"2756","ENA|OLKM01004874|OLKM01004874.1 6438","Terminator"
"2757","ENA|OLKM01004874|OLKM01004874.1 9407","Other"
"2758","ENA|OLKM01004874|OLKM01004874.1 10456","UTR3"
"2759","ENA|OLKM01004874|OLKM01004874.1 15849","Other"
"2760","ENA|OLKM01004874|OLKM01004874.1 16939","Other"
"2761","ENA|OLKM01004879|OLKM01004879.1 1874","Other"
"2762","ENA|OLKM01004879|OLKM01004879.1 2550","Other"
"2763","ENA|OLKM01004879|OLKM01004879.1 4971","Other"
"2764","ENA|OLKM01004881|OLKM01004881.1 1793","Other"
"2765","ENA|OLKM01004886|OLKM01004886.1 1830","Other"
"2766","ENA|OLKM01004886|OLKM01004886.1 8041","Other"
"2767","ENA|OLKM01004890|OLKM01004890.1 15125","Intron"
"2768","ENA|OLKM01004890|OLKM01004890.1 18368","CDS"
"2769","ENA|OLKM01004894|OLKM01004894.1 3692","Promoter"
"2770","ENA|OLKM01004894|OLKM01004894.1 3763","Promoter"
"2771","ENA|OLKM01004894|OLKM01004894.1 9075","UTR3"
"2772","ENA|OLKM01004899|OLKM01004899.1 6642","CDS"
"2773","ENA|OLKM01004899|OLKM01004899.1 6654","CDS"
"2774","ENA|OLKM01004908|OLKM01004908.1 4397","Other"
"2775","ENA|OLKM01004908|OLKM01004908.1 5079","Other"
"2776","ENA|OLKM01004908|OLKM01004908.1 5366","Other"
"2777","ENA|OLKM01004910|OLKM01004910.1 2255","Promoter"
"2778","ENA|OLKM01004910|OLKM01004910.1 16712","Other"
"2779","ENA|OLKM01004910|OLKM01004910.1 17071","Other"
"2780","ENA|OLKM01004922|OLKM01004922.1 6861","Intron"
"2781","ENA|OLKM01004922|OLKM01004922.1 13991","CDS"
"2782","ENA|OLKM01004922|OLKM01004922.1 14164","CDS"
"2783","ENA|OLKM01004922|OLKM01004922.1 14227","CDS"
"2784","ENA|OLKM01004924|OLKM01004924.1 9828","Intron"
"2785","ENA|OLKM01004925|OLKM01004925.1 8952","Intron"
"2786","ENA|OLKM01004925|OLKM01004925.1 14224","Other"
"2787","ENA|OLKM01004926|OLKM01004926.1 8145","Other"
"2788","ENA|OLKM01004926|OLKM01004926.1 11353","CDS"
"2789","ENA|OLKM01004926|OLKM01004926.1 11357","CDS"
"2790","ENA|OLKM01004926|OLKM01004926.1 11393","CDS"
"2791","ENA|OLKM01004926|OLKM01004926.1 11515","CDS"
"2792","ENA|OLKM01004926|OLKM01004926.1 13804","Intron"
"2793","ENA|OLKM01004926|OLKM01004926.1 14155","Intron"
"2794","ENA|OLKM01004927|OLKM01004927.1 15526","Other"
"2795","ENA|OLKM01004934|OLKM01004934.1 9359","Promoter"
"2796","ENA|OLKM01004943|OLKM01004943.1 8192","Other"
"2797","ENA|OLKM01004943|OLKM01004943.1 11532","Other"
"2798","ENA|OLKM01004954|OLKM01004954.1 416","Other"
"2799","ENA|OLKM01004954|OLKM01004954.1 419","Other"
"2800","ENA|OLKM01004954|OLKM01004954.1 488","Other"
"2801","ENA|OLKM01004954|OLKM01004954.1 545","Other"
"2802","ENA|OLKM01004954|OLKM01004954.1 638","Other"
"2803","ENA|OLKM01004954|OLKM01004954.1 785","Promoter"
"2804","ENA|OLKM01004954|OLKM01004954.1 832","Promoter"
"2805","ENA|OLKM01004954|OLKM01004954.1 842","Promoter"
"2806","ENA|OLKM01004954|OLKM01004954.1 929","CDS"
"2807","ENA|OLKM01004954|OLKM01004954.1 992","CDS"
"2808","ENA|OLKM01004954|OLKM01004954.1 1057","CDS"
"2809","ENA|OLKM01004954|OLKM01004954.1 1242","Other"
"2810","ENA|OLKM01004954|OLKM01004954.1 1269","Other"
"2811","ENA|OLKM01004954|OLKM01004954.1 3642","Intron"
"2812","ENA|OLKM01004954|OLKM01004954.1 3652","Intron"
"2813","ENA|OLKM01004954|OLKM01004954.1 3954","Intron"
"2814","ENA|OLKM01004954|OLKM01004954.1 4550","Intron"
"2815","ENA|OLKM01004954|OLKM01004954.1 4655","Intron"
"2816","ENA|OLKM01004954|OLKM01004954.1 4760","Intron"
"2817","ENA|OLKM01004954|OLKM01004954.1 4800","Intron"
"2818","ENA|OLKM01004954|OLKM01004954.1 5721","Intron"
"2819","ENA|OLKM01004954|OLKM01004954.1 5787","Intron"
"2820","ENA|OLKM01004954|OLKM01004954.1 6394","Intron"
"2821","ENA|OLKM01004954|OLKM01004954.1 11664","Intron"
"2822","ENA|OLKM01004965|OLKM01004965.1 6353","Other"
"2823","ENA|OLKM01004965|OLKM01004965.1 10906","Other"
"2824","ENA|OLKM01004965|OLKM01004965.1 11019","Other"
"2825","ENA|OLKM01004965|OLKM01004965.1 14197","Other"
"2826","ENA|OLKM01004965|OLKM01004965.1 14718","Other"
"2827","ENA|OLKM01004966|OLKM01004966.1 3485","Intron"
"2828","ENA|OLKM01004966|OLKM01004966.1 3889","Intron"
"2829","ENA|OLKM01004967|OLKM01004967.1 5217","Intron"
"2830","ENA|OLKM01004967|OLKM01004967.1 6099","Intron"
"2831","ENA|OLKM01004967|OLKM01004967.1 6281","Intron"
"2832","ENA|OLKM01004967|OLKM01004967.1 6404","Intron"
"2833","ENA|OLKM01004967|OLKM01004967.1 6417","Intron"
"2834","ENA|OLKM01004989|OLKM01004989.1 5515","Other"
"2835","ENA|OLKM01004989|OLKM01004989.1 6130","Other"
"2836","ENA|OLKM01004989|OLKM01004989.1 6664","Other"
"2837","ENA|OLKM01004989|OLKM01004989.1 9838","Other"
"2838","ENA|OLKM01004989|OLKM01004989.1 11472","Other"
"2839","ENA|OLKM01004989|OLKM01004989.1 11487","Other"
"2840","ENA|OLKM01004991|OLKM01004991.1 11003","Intron"
"2841","ENA|OLKM01005000|OLKM01005000.1 8338","Other"
"2842","ENA|OLKM01005003|OLKM01005003.1 9874","Other"
"2843","ENA|OLKM01005003|OLKM01005003.1 13787","Other"
"2844","ENA|OLKM01005003|OLKM01005003.1 16756","Other"
"2845","ENA|OLKM01005007|OLKM01005007.1 3152","Other"
"2846","ENA|OLKM01005016|OLKM01005016.1 5588","UTR3"
"2847","ENA|OLKM01005016|OLKM01005016.1 6901","Other"
"2848","ENA|OLKM01005016|OLKM01005016.1 7837","Other"
"2849","ENA|OLKM01005020|OLKM01005020.1 8692","Intron"
"2850","ENA|OLKM01005029|OLKM01005029.1 11228","Intron"
"2851","ENA|OLKM01005033|OLKM01005033.1 10516","Other"
"2852","ENA|OLKM01005034|OLKM01005034.1 2037","Intron"
"2853","ENA|OLKM01005034|OLKM01005034.1 2047","Intron"
"2854","ENA|OLKM01005039|OLKM01005039.1 16094","Other"
"2855","ENA|OLKM01005041|OLKM01005041.1 5142","Other"
"2856","ENA|OLKM01005044|OLKM01005044.1 7346","Other"
"2857","ENA|OLKM01005049|OLKM01005049.1 8039","CDS"
"2858","ENA|OLKM01005051|OLKM01005051.1 1271","Other"
"2859","ENA|OLKM01005052|OLKM01005052.1 8960","Other"
"2860","ENA|OLKM01005054|OLKM01005054.1 12388","Other"
"2861","ENA|OLKM01005063|OLKM01005063.1 1531","Other"
"2862","ENA|OLKM01005063|OLKM01005063.1 1878","Other"
"2863","ENA|OLKM01005063|OLKM01005063.1 1893","Other"
"2864","ENA|OLKM01005063|OLKM01005063.1 2608","Other"
"2865","ENA|OLKM01005063|OLKM01005063.1 3202","Other"
"2866","ENA|OLKM01005063|OLKM01005063.1 3474","Other"
"2867","ENA|OLKM01005066|OLKM01005066.1 9768","Intron"
"2868","ENA|OLKM01005066|OLKM01005066.1 17288","Other"
"2869","ENA|OLKM01005066|OLKM01005066.1 17346","Other"
"2870","ENA|OLKM01005066|OLKM01005066.1 17411","Other"
"2871","ENA|OLKM01005067|OLKM01005067.1 8637","CDS"
"2872","ENA|OLKM01005067|OLKM01005067.1 10327","UTR3"
"2873","ENA|OLKM01005080|OLKM01005080.1 8011","Other"
"2874","ENA|OLKM01005081|OLKM01005081.1 15917","Other"
"2875","ENA|OLKM01005087|OLKM01005087.1 12197","Intron"
"2876","ENA|OLKM01005087|OLKM01005087.1 13279","CDS"
"2877","ENA|OLKM01005091|OLKM01005091.1 8975","Other"
"2878","ENA|OLKM01005091|OLKM01005091.1 9053","Other"
"2879","ENA|OLKM01005091|OLKM01005091.1 15448","Other"
"2880","ENA|OLKM01005094|OLKM01005094.1 12387","Other"
"2881","ENA|OLKM01005103|OLKM01005103.1 1571","Other"
"2882","ENA|OLKM01005103|OLKM01005103.1 4618","Other"
"2883","ENA|OLKM01005103|OLKM01005103.1 4899","Other"
"2884","ENA|OLKM01005109|OLKM01005109.1 5032","Other"
"2885","ENA|OLKM01005116|OLKM01005116.1 14286","Other"
"2886","ENA|OLKM01005116|OLKM01005116.1 15318","Other"
"2887","ENA|OLKM01005117|OLKM01005117.1 3672","Intron"
"2888","ENA|OLKM01005118|OLKM01005118.1 3574","Other"
"2889","ENA|OLKM01005120|OLKM01005120.1 761","Intron"
"2890","ENA|OLKM01005120|OLKM01005120.1 12862","Other"
"2891","ENA|OLKM01005120|OLKM01005120.1 12990","Other"
"2892","ENA|OLKM01005131|OLKM01005131.1 14818","Other"
"2893","ENA|OLKM01005138|OLKM01005138.1 1782","Other"
"2894","ENA|OLKM01005153|OLKM01005153.1 15687","Other"
"2895","ENA|OLKM01005153|OLKM01005153.1 15845","Other"
"2896","ENA|OLKM01005153|OLKM01005153.1 16055","Other"
"2897","ENA|OLKM01005153|OLKM01005153.1 16064","Other"
"2898","ENA|OLKM01005153|OLKM01005153.1 16087","Other"
"2899","ENA|OLKM01005153|OLKM01005153.1 16334","Other"
"2900","ENA|OLKM01005161|OLKM01005161.1 3585","Other"
"2901","ENA|OLKM01005161|OLKM01005161.1 3620","Other"
"2902","ENA|OLKM01005161|OLKM01005161.1 3661","Other"
"2903","ENA|OLKM01005161|OLKM01005161.1 3737","Other"
"2904","ENA|OLKM01005161|OLKM01005161.1 4245","Intron"
"2905","ENA|OLKM01005177|OLKM01005177.1 2298","Other"
"2906","ENA|OLKM01005187|OLKM01005187.1 9905","Other"
"2907","ENA|OLKM01005187|OLKM01005187.1 10488","Other"
"2908","ENA|OLKM01005194|OLKM01005194.1 16529","Other"
"2909","ENA|OLKM01005201|OLKM01005201.1 5589","Other"
"2910","ENA|OLKM01005201|OLKM01005201.1 6270","Other"
"2911","ENA|OLKM01005201|OLKM01005201.1 9231","Other"
"2912","ENA|OLKM01005206|OLKM01005206.1 13913","Other"
"2913","ENA|OLKM01005207|OLKM01005207.1 4271","Intron"
"2914","ENA|OLKM01005216|OLKM01005216.1 3853","Other"
"2915","ENA|OLKM01005219|OLKM01005219.1 901","Other"
"2916","ENA|OLKM01005219|OLKM01005219.1 3739","Other"
"2917","ENA|OLKM01005229|OLKM01005229.1 10913","Other"
"2918","ENA|OLKM01005229|OLKM01005229.1 11748","Intron"
"2919","ENA|OLKM01005229|OLKM01005229.1 12255","Intron"
"2920","ENA|OLKM01005235|OLKM01005235.1 1855","CDS"
"2921","ENA|OLKM01005235|OLKM01005235.1 2377","Intron"
"2922","ENA|OLKM01005235|OLKM01005235.1 2862","CDS"
"2923","ENA|OLKM01005235|OLKM01005235.1 3010","Intron"
"2924","ENA|OLKM01005235|OLKM01005235.1 6022","Intron"
"2925","ENA|OLKM01005235|OLKM01005235.1 6054","Intron"
"2926","ENA|OLKM01005235|OLKM01005235.1 7673","Intron"
"2927","ENA|OLKM01005235|OLKM01005235.1 9701","Other"
"2928","ENA|OLKM01005235|OLKM01005235.1 9726","Other"
"2929","ENA|OLKM01005235|OLKM01005235.1 9998","Other"
"2930","ENA|OLKM01005235|OLKM01005235.1 10058","Other"
"2931","ENA|OLKM01005235|OLKM01005235.1 10095","Other"
"2932","ENA|OLKM01005235|OLKM01005235.1 10234","Other"
"2933","ENA|OLKM01005235|OLKM01005235.1 10616","Other"
"2934","ENA|OLKM01005235|OLKM01005235.1 10638","Other"
"2935","ENA|OLKM01005235|OLKM01005235.1 10663","Other"
"2936","ENA|OLKM01005235|OLKM01005235.1 12645","Other"
"2937","ENA|OLKM01005235|OLKM01005235.1 16536","CDS"
"2938","ENA|OLKM01005244|OLKM01005244.1 1323","Other"
"2939","ENA|OLKM01005255|OLKM01005255.1 8504","Other"
"2940","ENA|OLKM01005258|OLKM01005258.1 1620","Other"
"2941","ENA|OLKM01005258|OLKM01005258.1 3305","Other"
"2942","ENA|OLKM01005259|OLKM01005259.1 4896","Other"
"2943","ENA|OLKM01005265|OLKM01005265.1 7409","Other"
"2944","ENA|OLKM01005265|OLKM01005265.1 7935","Other"
"2945","ENA|OLKM01005265|OLKM01005265.1 8488","Other"
"2946","ENA|OLKM01005265|OLKM01005265.1 8782","Other"
"2947","ENA|OLKM01005265|OLKM01005265.1 8883","Other"
"2948","ENA|OLKM01005265|OLKM01005265.1 12166","Other"
"2949","ENA|OLKM01005265|OLKM01005265.1 13445","Other"
"2950","ENA|OLKM01005268|OLKM01005268.1 5504","UTR5"
"2951","ENA|OLKM01005269|OLKM01005269.1 5558","Other"
"2952","ENA|OLKM01005269|OLKM01005269.1 7195","Other"
"2953","ENA|OLKM01005269|OLKM01005269.1 8807","Other"
"2954","ENA|OLKM01005276|OLKM01005276.1 3303","Other"
"2955","ENA|OLKM01005283|OLKM01005283.1 6912","Other"
"2956","ENA|OLKM01005283|OLKM01005283.1 7104","Other"
"2957","ENA|OLKM01005287|OLKM01005287.1 15080","Other"
"2958","ENA|OLKM01005293|OLKM01005293.1 2464","Other"
"2959","ENA|OLKM01005293|OLKM01005293.1 3943","Other"
"2960","ENA|OLKM01005294|OLKM01005294.1 7603","Other"
"2961","ENA|OLKM01005296|OLKM01005296.1 10678","Other"
"2962","ENA|OLKM01005306|OLKM01005306.1 3991","Intron"
"2963","ENA|OLKM01005306|OLKM01005306.1 5304","Terminator"
"2964","ENA|OLKM01005321|OLKM01005321.1 3250","Other"
"2965","ENA|OLKM01005321|OLKM01005321.1 3381","Other"
"2966","ENA|OLKM01005321|OLKM01005321.1 3914","Other"
"2967","ENA|OLKM01005321|OLKM01005321.1 4604","Other"
"2968","ENA|OLKM01005321|OLKM01005321.1 6315","Other"
"2969","ENA|OLKM01005329|OLKM01005329.1 4932","Other"
"2970","ENA|OLKM01005330|OLKM01005330.1 3109","Intron"
"2971","ENA|OLKM01005330|OLKM01005330.1 3247","Intron"
"2972","ENA|OLKM01005330|OLKM01005330.1 4775","Intron"
"2973","ENA|OLKM01005330|OLKM01005330.1 4803","Intron"
"2974","ENA|OLKM01005330|OLKM01005330.1 5007","Intron"
"2975","ENA|OLKM01005338|OLKM01005338.1 1517","CDS"
"2976","ENA|OLKM01005338|OLKM01005338.1 1536","CDS"
"2977","ENA|OLKM01005338|OLKM01005338.1 2829","Intron"
"2978","ENA|OLKM01005338|OLKM01005338.1 2845","Intron"
"2979","ENA|OLKM01005338|OLKM01005338.1 2926","Intron"
"2980","ENA|OLKM01005338|OLKM01005338.1 5106","Intron"
"2981","ENA|OLKM01005339|OLKM01005339.1 1273","Intron"
"2982","ENA|OLKM01005339|OLKM01005339.1 2845","CDS"
"2983","ENA|OLKM01005339|OLKM01005339.1 6899","Other"
"2984","ENA|OLKM01005339|OLKM01005339.1 7684","Other"
"2985","ENA|OLKM01005354|OLKM01005354.1 4267","Other"
"2986","ENA|OLKM01005354|OLKM01005354.1 5327","Other"
"2987","ENA|OLKM01005364|OLKM01005364.1 1787","Intron"
"2988","ENA|OLKM01005364|OLKM01005364.1 3575","CDS"
"2989","ENA|OLKM01005364|OLKM01005364.1 3798","CDS"
"2990","ENA|OLKM01005364|OLKM01005364.1 5835","Intron"
"2991","ENA|OLKM01005364|OLKM01005364.1 6603","Intron"
"2992","ENA|OLKM01005364|OLKM01005364.1 8040","Intron"
"2993","ENA|OLKM01005364|OLKM01005364.1 11397","CDS"
"2994","ENA|OLKM01005364|OLKM01005364.1 11457","Intron"
"2995","ENA|OLKM01005364|OLKM01005364.1 13885","Intron"
"2996","ENA|OLKM01005364|OLKM01005364.1 14086","Intron"
"2997","ENA|OLKM01005369|OLKM01005369.1 8388","Other"
"2998","ENA|OLKM01005369|OLKM01005369.1 8579","Other"
"2999","ENA|OLKM01005369|OLKM01005369.1 9208","Other"
"3000","ENA|OLKM01005369|OLKM01005369.1 9523","Other"
"3001","ENA|OLKM01005369|OLKM01005369.1 9742","Other"
"3002","ENA|OLKM01005369|OLKM01005369.1 11547","Other"
"3003","ENA|OLKM01005371|OLKM01005371.1 11887","Other"
"3004","ENA|OLKM01005373|OLKM01005373.1 14100","Intron"
"3005","ENA|OLKM01005375|OLKM01005375.1 13885","Other"
"3006","ENA|OLKM01005375|OLKM01005375.1 13891","Other"
"3007","ENA|OLKM01005375|OLKM01005375.1 14516","Other"
"3008","ENA|OLKM01005375|OLKM01005375.1 16562","Other"
"3009","ENA|OLKM01005380|OLKM01005380.1 983","Terminator"
"3010","ENA|OLKM01005394|OLKM01005394.1 9652","Other"
"3011","ENA|OLKM01005394|OLKM01005394.1 10506","Other"
"3012","ENA|OLKM01005394|OLKM01005394.1 13712","Other"
"3013","ENA|OLKM01005397|OLKM01005397.1 2406","Other"
"3014","ENA|OLKM01005397|OLKM01005397.1 2978","Other"
"3015","ENA|OLKM01005397|OLKM01005397.1 3291","Other"
"3016","ENA|OLKM01005398|OLKM01005398.1 9580","Other"
"3017","ENA|OLKM01005398|OLKM01005398.1 9591","Other"
"3018","ENA|OLKM01005398|OLKM01005398.1 9712","Other"
"3019","ENA|OLKM01005403|OLKM01005403.1 13175","Other"
"3020","ENA|OLKM01005404|OLKM01005404.1 9121","Other"
"3021","ENA|OLKM01005406|OLKM01005406.1 5528","Intron"
"3022","ENA|OLKM01005406|OLKM01005406.1 6518","Intron"
"3023","ENA|OLKM01005406|OLKM01005406.1 14323","Other"
"3024","ENA|OLKM01005406|OLKM01005406.1 14393","Other"
"3025","ENA|OLKM01005414|OLKM01005414.1 579","Other"
"3026","ENA|OLKM01005414|OLKM01005414.1 848","Other"
"3027","ENA|OLKM01005414|OLKM01005414.1 7621","Intron"
"3028","ENA|OLKM01005422|OLKM01005422.1 1309","Other"
"3029","ENA|OLKM01005422|OLKM01005422.1 1449","Other"
"3030","ENA|OLKM01005422|OLKM01005422.1 2501","Other"
"3031","ENA|OLKM01005425|OLKM01005425.1 4450","Other"
"3032","ENA|OLKM01005425|OLKM01005425.1 7145","Intron"
"3033","ENA|OLKM01005425|OLKM01005425.1 11611","Other"
"3034","ENA|OLKM01005425|OLKM01005425.1 11656","Other"
"3035","ENA|OLKM01005430|OLKM01005430.1 5034","Other"
"3036","ENA|OLKM01005430|OLKM01005430.1 5048","Other"
"3037","ENA|OLKM01005430|OLKM01005430.1 5525","Other"
"3038","ENA|OLKM01005430|OLKM01005430.1 6816","Promoter"
"3039","ENA|OLKM01005430|OLKM01005430.1 14376","Intron"
"3040","ENA|OLKM01005434|OLKM01005434.1 1943","Other"
"3041","ENA|OLKM01005435|OLKM01005435.1 2718","Intron"
"3042","ENA|OLKM01005435|OLKM01005435.1 3435","Intron"
"3043","ENA|OLKM01005435|OLKM01005435.1 11864","CDS"
"3044","ENA|OLKM01005440|OLKM01005440.1 3739","UTR3"
"3045","ENA|OLKM01005440|OLKM01005440.1 3962","Intron"
"3046","ENA|OLKM01005440|OLKM01005440.1 4907","CDS"
"3047","ENA|OLKM01005446|OLKM01005446.1 13360","Intron"
"3048","ENA|OLKM01005451|OLKM01005451.1 928","Intron"
"3049","ENA|OLKM01005460|OLKM01005460.1 2734","Other"
"3050","ENA|OLKM01005460|OLKM01005460.1 3675","Other"
"3051","ENA|OLKM01005460|OLKM01005460.1 5159","Other"
"3052","ENA|OLKM01005460|OLKM01005460.1 5170","Other"
"3053","ENA|OLKM01005460|OLKM01005460.1 11455","UTR5"
"3054","ENA|OLKM01005460|OLKM01005460.1 11558","UTR5"
"3055","ENA|OLKM01005460|OLKM01005460.1 11768","Intron"
"3056","ENA|OLKM01005460|OLKM01005460.1 13070","Other"
"3057","ENA|OLKM01005460|OLKM01005460.1 13244","Other"
"3058","ENA|OLKM01005460|OLKM01005460.1 14097","Other"
"3059","ENA|OLKM01005460|OLKM01005460.1 14293","Other"
"3060","ENA|OLKM01005460|OLKM01005460.1 14338","Other"
"3061","ENA|OLKM01005460|OLKM01005460.1 14930","CDS"
"3062","ENA|OLKM01005460|OLKM01005460.1 14970","Other"
"3063","ENA|OLKM01005460|OLKM01005460.1 14989","CDS"
"3064","ENA|OLKM01005460|OLKM01005460.1 15087","CDS"
"3065","ENA|OLKM01005460|OLKM01005460.1 15891","Other"
