"","Loc","scaffold","position","Function"
"1208","ENA|OLKM01002285|OLKM01002285.1 5937","OLKM01002285.1",5938,"Name=MEAE_00075018;Alias=maker-MeA_20160214_scaffold_2284-augustus-gene-0.28;Note=Similar to CUEDC1: CUE domain-containing protein 1 (Homo sapiens);Dbxref=Gene3D:G3DSA:1.10.8.10,InterPro:IPR003892,InterPro:IPR009060,PANTHER:PTHR13467,PANTHER:PTHR13467:SF2,Pfam:PF02845,ProSiteProfiles:PS51140,SMART:SM00546,SUPERFAMILY:SSF46934;Ontology_term=GO:0005515;"
"1209","ENA|OLKM01002285|OLKM01002285.1 68639","OLKM01002285.1",68640,"Name=MEAE_00075022;Alias=genemark-MeA_20160214_scaffold_2284-processed-gene-0.8;Note=Protein of unknown function;"
"1215","ENA|OLKM01002303|OLKM01002303.1 68376","OLKM01002303.1",68377,"Name=MEAE_00075215;Alias=maker-MeA_20160214_scaffold_2302-augustus-gene-0.58;Note=Similar to LIPT1: Lipoyltransferase 1%2C mitochondrial (Homo sapiens);Dbxref=Gene3D:G3DSA:3.90.1550.10,InterPro:IPR004143,PANTHER:PTHR12561,PANTHER:PTHR12561:SF2,Pfam:PF03099,SUPERFAMILY:SSF55681;Ontology_term=GO:0003824,GO:0006464;"
"1217","ENA|OLKM01002325|OLKM01002325.1 29418","OLKM01002325.1",29419,"Name=MEAE_00075455;Alias=augustus_masked-MeA_20160214_scaffold_2324-processed-gene-0.22;Note=Protein of unknown function;"
"1220","ENA|OLKM01002332|OLKM01002332.1 55179","OLKM01002332.1",55180,"Name=MEAE_00075536;Alias=maker-MeA_20160214_scaffold_2331-augustus-gene-0.23;Note=Similar to TTLL4: Tubulin polyglutamylase TTLL4 (Homo sapiens);Dbxref=InterPro:IPR004344,InterPro:IPR027748,PANTHER:PTHR12241,PANTHER:PTHR12241:SF9,Pfam:PF03133,ProSiteProfiles:PS51221;Ontology_term=GO:0006464,GO:0018095;"
"1222","ENA|OLKM01002360|OLKM01002360.1 67532","OLKM01002360.1",67533,"Name=MEAE_00075856;Alias=genemark-MeA_20160214_scaffold_2359-processed-gene-0.24;Note=Protein of unknown function;"
"1223","ENA|OLKM01002360|OLKM01002360.1 67741","OLKM01002360.1",67742,"Name=MEAE_00075856;Alias=genemark-MeA_20160214_scaffold_2359-processed-gene-0.24;Note=Protein of unknown function;"
"1224","ENA|OLKM01002360|OLKM01002360.1 68663","OLKM01002360.1",68664,"Name=MEAE_00075856;Alias=genemark-MeA_20160214_scaffold_2359-processed-gene-0.24;Note=Protein of unknown function;"
"1225","ENA|OLKM01002360|OLKM01002360.1 68975","OLKM01002360.1",68976,"Name=MEAE_00075856;Alias=genemark-MeA_20160214_scaffold_2359-processed-gene-0.24;Note=Protein of unknown function;"
"1226","ENA|OLKM01002360|OLKM01002360.1 69006","OLKM01002360.1",69007,"Name=MEAE_00075856;Alias=genemark-MeA_20160214_scaffold_2359-processed-gene-0.24;Note=Protein of unknown function;"
"1228","ENA|OLKM01002369|OLKM01002369.1 49159","OLKM01002369.1",49160,"Name=MEAE_00075964;Alias=augustus_masked-MeA_20160214_scaffold_2368-processed-gene-0.20;Note=Similar to flot2: Flotillin-2 (Carassius auratus);Dbxref=Coils:Coil,InterPro:IPR001107,InterPro:IPR027705,InterPro:IPR029340,PANTHER:PTHR13806,PANTHER:PTHR13806:SF17,Pfam:PF01145,Pfam:PF15258,SMART:SM00244,SUPERFAMILY:SSF117892;"
"1231","ENA|OLKM01002370|OLKM01002370.1 29480","OLKM01002370.1",29481,"Name=MEAE_00075969;Alias=maker-MeA_20160214_scaffold_2369-snap-gene-0.22;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:3.10.100.10,InterPro:IPR001304,InterPro:IPR016186,InterPro:IPR016187,PANTHER:PTHR22803,Pfam:PF00059,ProSiteProfiles:PS50041,SMART:SM00034,SUPERFAMILY:SSF56436;Ontology_term=GO:0030246;"
"1233","ENA|OLKM01002371|OLKM01002371.1 33281","OLKM01002371.1",33282,"Name=MEAE_00075976;Alias=snap_masked-MeA_20160214_scaffold_2370-processed-gene-0.29;Note=Protein of unknown function;"
"1234","ENA|OLKM01002372|OLKM01002372.1 65391","OLKM01002372.1",65392,"Name=MEAE_00075986;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38;Note=Similar to TAPBP: Tapasin (Gallus gallus);Dbxref=Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:2.60.40.10,Gene3D:G3DSA:3.90.320.10,InterPro:IPR001759,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR008985,InterPro:IPR011604,InterPro:IPR013106,InterPro:IPR013320,InterPro:IPR013783,PANTHER:PTHR23411,PANTHER:PTHR23411:SF5,PRINTS:PR00895,Pfam:PF00354,Pfam:PF07686,ProSiteProfiles:PS50835,SMART:SM00159,SMART:SM00409,SUPERFAMILY:SSF48726,SUPERFAMILY:SSF49899;Ontology_term=GO:0003677,GO:0004518,GO:0005515;"
"1235","ENA|OLKM01002372|OLKM01002372.1 65395","OLKM01002372.1",65396,"Name=MEAE_00075986;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38;Note=Similar to TAPBP: Tapasin (Gallus gallus);Dbxref=Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:2.60.40.10,Gene3D:G3DSA:3.90.320.10,InterPro:IPR001759,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR008985,InterPro:IPR011604,InterPro:IPR013106,InterPro:IPR013320,InterPro:IPR013783,PANTHER:PTHR23411,PANTHER:PTHR23411:SF5,PRINTS:PR00895,Pfam:PF00354,Pfam:PF07686,ProSiteProfiles:PS50835,SMART:SM00159,SMART:SM00409,SUPERFAMILY:SSF48726,SUPERFAMILY:SSF49899;Ontology_term=GO:0003677,GO:0004518,GO:0005515;"
"1236","ENA|OLKM01002372|OLKM01002372.1 67262","OLKM01002372.1",67263,"Name=MEAE_00075986;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38;Note=Similar to TAPBP: Tapasin (Gallus gallus);Dbxref=Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:2.60.40.10,Gene3D:G3DSA:3.90.320.10,InterPro:IPR001759,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR008985,InterPro:IPR011604,InterPro:IPR013106,InterPro:IPR013320,InterPro:IPR013783,PANTHER:PTHR23411,PANTHER:PTHR23411:SF5,PRINTS:PR00895,Pfam:PF00354,Pfam:PF07686,ProSiteProfiles:PS50835,SMART:SM00159,SMART:SM00409,SUPERFAMILY:SSF48726,SUPERFAMILY:SSF49899;Ontology_term=GO:0003677,GO:0004518,GO:0005515;"
"1236.4","ENA|OLKM01002372|OLKM01002372.1 67262","OLKM01002372.1",67263,"Name=MEAE_00075991;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40;Note=Protein of unknown function;"
"1237","ENA|OLKM01002372|OLKM01002372.1 67422","OLKM01002372.1",67423,"Name=MEAE_00075986;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38;Note=Similar to TAPBP: Tapasin (Gallus gallus);Dbxref=Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:2.60.40.10,Gene3D:G3DSA:3.90.320.10,InterPro:IPR001759,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR008985,InterPro:IPR011604,InterPro:IPR013106,InterPro:IPR013320,InterPro:IPR013783,PANTHER:PTHR23411,PANTHER:PTHR23411:SF5,PRINTS:PR00895,Pfam:PF00354,Pfam:PF07686,ProSiteProfiles:PS50835,SMART:SM00159,SMART:SM00409,SUPERFAMILY:SSF48726,SUPERFAMILY:SSF49899;Ontology_term=GO:0003677,GO:0004518,GO:0005515;"
"1237.4","ENA|OLKM01002372|OLKM01002372.1 67422","OLKM01002372.1",67423,"Name=MEAE_00075991;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40;Note=Protein of unknown function;"
"1238","ENA|OLKM01002372|OLKM01002372.1 67825","OLKM01002372.1",67826,"Name=MEAE_00075986;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38;Note=Similar to TAPBP: Tapasin (Gallus gallus);Dbxref=Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:2.60.40.10,Gene3D:G3DSA:3.90.320.10,InterPro:IPR001759,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR008985,InterPro:IPR011604,InterPro:IPR013106,InterPro:IPR013320,InterPro:IPR013783,PANTHER:PTHR23411,PANTHER:PTHR23411:SF5,PRINTS:PR00895,Pfam:PF00354,Pfam:PF07686,ProSiteProfiles:PS50835,SMART:SM00159,SMART:SM00409,SUPERFAMILY:SSF48726,SUPERFAMILY:SSF49899;Ontology_term=GO:0003677,GO:0004518,GO:0005515;"
"1238.4","ENA|OLKM01002372|OLKM01002372.1 67825","OLKM01002372.1",67826,"Name=MEAE_00075991;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40;Note=Protein of unknown function;"
"1239","ENA|OLKM01002372|OLKM01002372.1 69186","OLKM01002372.1",69187,"Name=MEAE_00075986;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38;Note=Similar to TAPBP: Tapasin (Gallus gallus);Dbxref=Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:2.60.40.10,Gene3D:G3DSA:3.90.320.10,InterPro:IPR001759,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR008985,InterPro:IPR011604,InterPro:IPR013106,InterPro:IPR013320,InterPro:IPR013783,PANTHER:PTHR23411,PANTHER:PTHR23411:SF5,PRINTS:PR00895,Pfam:PF00354,Pfam:PF07686,ProSiteProfiles:PS50835,SMART:SM00159,SMART:SM00409,SUPERFAMILY:SSF48726,SUPERFAMILY:SSF49899;Ontology_term=GO:0003677,GO:0004518,GO:0005515;"
"1239.2","ENA|OLKM01002372|OLKM01002372.1 69186","OLKM01002372.1",69187,"Name=MEAE_00075991;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40;Note=Protein of unknown function;"
"1240","ENA|OLKM01002372|OLKM01002372.1 69326","OLKM01002372.1",69327,"Name=MEAE_00075986;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38;Note=Similar to TAPBP: Tapasin (Gallus gallus);Dbxref=Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:2.60.40.10,Gene3D:G3DSA:3.90.320.10,InterPro:IPR001759,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR008985,InterPro:IPR011604,InterPro:IPR013106,InterPro:IPR013320,InterPro:IPR013783,PANTHER:PTHR23411,PANTHER:PTHR23411:SF5,PRINTS:PR00895,Pfam:PF00354,Pfam:PF07686,ProSiteProfiles:PS50835,SMART:SM00159,SMART:SM00409,SUPERFAMILY:SSF48726,SUPERFAMILY:SSF49899;Ontology_term=GO:0003677,GO:0004518,GO:0005515;"
"1240.4","ENA|OLKM01002372|OLKM01002372.1 69326","OLKM01002372.1",69327,"Name=MEAE_00075991;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40;Note=Protein of unknown function;"
"1241","ENA|OLKM01002372|OLKM01002372.1 69427","OLKM01002372.1",69428,"Name=MEAE_00075986;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38;Note=Similar to TAPBP: Tapasin (Gallus gallus);Dbxref=Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:2.60.40.10,Gene3D:G3DSA:3.90.320.10,InterPro:IPR001759,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR008985,InterPro:IPR011604,InterPro:IPR013106,InterPro:IPR013320,InterPro:IPR013783,PANTHER:PTHR23411,PANTHER:PTHR23411:SF5,PRINTS:PR00895,Pfam:PF00354,Pfam:PF07686,ProSiteProfiles:PS50835,SMART:SM00159,SMART:SM00409,SUPERFAMILY:SSF48726,SUPERFAMILY:SSF49899;Ontology_term=GO:0003677,GO:0004518,GO:0005515;"
"1241.4","ENA|OLKM01002372|OLKM01002372.1 69427","OLKM01002372.1",69428,"Name=MEAE_00075991;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40;Note=Protein of unknown function;"
"1242","ENA|OLKM01002372|OLKM01002372.1 69448","OLKM01002372.1",69449,"Name=MEAE_00075986;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38;Note=Similar to TAPBP: Tapasin (Gallus gallus);Dbxref=Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:2.60.40.10,Gene3D:G3DSA:3.90.320.10,InterPro:IPR001759,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR008985,InterPro:IPR011604,InterPro:IPR013106,InterPro:IPR013320,InterPro:IPR013783,PANTHER:PTHR23411,PANTHER:PTHR23411:SF5,PRINTS:PR00895,Pfam:PF00354,Pfam:PF07686,ProSiteProfiles:PS50835,SMART:SM00159,SMART:SM00409,SUPERFAMILY:SSF48726,SUPERFAMILY:SSF49899;Ontology_term=GO:0003677,GO:0004518,GO:0005515;"
"1242.4","ENA|OLKM01002372|OLKM01002372.1 69448","OLKM01002372.1",69449,"Name=MEAE_00075991;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40;Note=Protein of unknown function;"
"1243","ENA|OLKM01002372|OLKM01002372.1 69490","OLKM01002372.1",69491,"Name=MEAE_00075986;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38;Note=Similar to TAPBP: Tapasin (Gallus gallus);Dbxref=Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:2.60.40.10,Gene3D:G3DSA:3.90.320.10,InterPro:IPR001759,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR008985,InterPro:IPR011604,InterPro:IPR013106,InterPro:IPR013320,InterPro:IPR013783,PANTHER:PTHR23411,PANTHER:PTHR23411:SF5,PRINTS:PR00895,Pfam:PF00354,Pfam:PF07686,ProSiteProfiles:PS50835,SMART:SM00159,SMART:SM00409,SUPERFAMILY:SSF48726,SUPERFAMILY:SSF49899;Ontology_term=GO:0003677,GO:0004518,GO:0005515;"
"1243.4","ENA|OLKM01002372|OLKM01002372.1 69490","OLKM01002372.1",69491,"Name=MEAE_00075991;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40;Note=Protein of unknown function;"
"1244","ENA|OLKM01002372|OLKM01002372.1 69510","OLKM01002372.1",69511,"Name=MEAE_00075986;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.38;Note=Similar to TAPBP: Tapasin (Gallus gallus);Dbxref=Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:2.60.40.10,Gene3D:G3DSA:3.90.320.10,InterPro:IPR001759,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR008985,InterPro:IPR011604,InterPro:IPR013106,InterPro:IPR013320,InterPro:IPR013783,PANTHER:PTHR23411,PANTHER:PTHR23411:SF5,PRINTS:PR00895,Pfam:PF00354,Pfam:PF07686,ProSiteProfiles:PS50835,SMART:SM00159,SMART:SM00409,SUPERFAMILY:SSF48726,SUPERFAMILY:SSF49899;Ontology_term=GO:0003677,GO:0004518,GO:0005515;"
"1244.4","ENA|OLKM01002372|OLKM01002372.1 69510","OLKM01002372.1",69511,"Name=MEAE_00075991;Alias=maker-MeA_20160214_scaffold_2371-snap-gene-0.40;Note=Protein of unknown function;"
"1247","ENA|OLKM01002393|OLKM01002393.1 11931","OLKM01002393.1",11932,"Name=MEAE_00076187;Alias=snap_masked-MeA_20160214_scaffold_2392-processed-gene-0.18;Note=Protein of unknown function;"
"1247.2","ENA|OLKM01002393|OLKM01002393.1 11931","OLKM01002393.1",11932,"Name=MEAE_00076186;Alias=snap_masked-MeA_20160214_scaffold_2392-processed-gene-0.24;Note=Protein of unknown function;"
"1250","ENA|OLKM01002408|OLKM01002408.1 18602","OLKM01002408.1",18603,"Name=MEAE_00076363;Alias=snap_masked-MeA_20160214_scaffold_2407-processed-gene-0.24;Note=Protein of unknown function;Dbxref=PANTHER:PTHR22930,PANTHER:PTHR22930:SF6;"
"1250.2","ENA|OLKM01002408|OLKM01002408.1 18602","OLKM01002408.1",18603,"Name=MEAE_00076362;Alias=snap_masked-MeA_20160214_scaffold_2407-processed-gene-0.28;Note=Protein of unknown function;"
"1251","ENA|OLKM01002418|OLKM01002418.1 2129","OLKM01002418.1",2130,"Name=MEAE_00076465;Alias=genemark-MeA_20160214_scaffold_2417-processed-gene-0.11;Note=Protein of unknown function;"
"1252","ENA|OLKM01002418|OLKM01002418.1 6869","OLKM01002418.1",6870,"Name=MEAE_00076467;Alias=snap_masked-MeA_20160214_scaffold_2417-processed-gene-0.29;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:2.60.120.40,InterPro:IPR001073,InterPro:IPR008983,PANTHER:PTHR22923,PANTHER:PTHR22923:SF48,Pfam:PF00386,ProSiteProfiles:PS50871,SMART:SM00110,SUPERFAMILY:SSF49842;Ontology_term=GO:0005515;"
"1252.2","ENA|OLKM01002418|OLKM01002418.1 6869","OLKM01002418.1",6870,"Name=MEAE_00076468;Alias=snap_masked-MeA_20160214_scaffold_2417-processed-gene-0.39;Note=Protein of unknown function;"
"1253","ENA|OLKM01002428|OLKM01002428.1 62840","OLKM01002428.1",62841,"Name=MEAE_00076600;Alias=snap_masked-MeA_20160214_scaffold_2427-processed-gene-0.17;Note=Protein of unknown function;"
"1255","ENA|OLKM01002449|OLKM01002449.1 61546","OLKM01002449.1",61547,"Name=MEAE_00076811;Alias=maker-MeA_20160214_scaffold_2448-augustus-gene-0.27;Note=Similar to Nlrc3: Protein NLRC3 (Mus musculus);Dbxref=Coils:Coil,PANTHER:PTHR24106,PANTHER:PTHR24106:SF58,Pfam:PF05729;"
"1257","ENA|OLKM01002451|OLKM01002451.1 12890","OLKM01002451.1",12891,"Name=MEAE_00076836;Alias=genemark-MeA_20160214_scaffold_2450-processed-gene-0.3;Note=Protein of unknown function;Dbxref=SUPERFAMILY:SSF56672;"
"1264","ENA|OLKM01002484|OLKM01002484.1 41759","OLKM01002484.1",41760,"Name=MEAE_00077182;Alias=snap_masked-MeA_20160214_scaffold_2483-processed-gene-0.16;Note=Protein of unknown function;"
"1265","ENA|OLKM01002491|OLKM01002491.1 55503","OLKM01002491.1",55504,"Name=MEAE_00077260;Alias=augustus_masked-MeA_20160214_scaffold_2490-processed-gene-0.11;Note=Protein of unknown function;"
"1266","ENA|OLKM01002491|OLKM01002491.1 55943","OLKM01002491.1",55944,"Name=MEAE_00077260;Alias=augustus_masked-MeA_20160214_scaffold_2490-processed-gene-0.11;Note=Protein of unknown function;"
"1269","ENA|OLKM01002500|OLKM01002500.1 48258","OLKM01002500.1",48259,"Name=MEAE_00077344;Alias=augustus_masked-MeA_20160214_scaffold_2499-processed-gene-0.12;Note=Protein of unknown function;"
"1272","ENA|OLKM01002505|OLKM01002505.1 21269","OLKM01002505.1",21270,"Name=MEAE_00077383;Alias=maker-MeA_20160214_scaffold_2504-snap-gene-0.29;Note=Protein of unknown function;Dbxref=InterPro:IPR008166,PANTHER:PTHR21461,PANTHER:PTHR21461:SF0,Pfam:PF01697;"
"1272.2","ENA|OLKM01002505|OLKM01002505.1 21269","OLKM01002505.1",21270,"Name=MEAE_00077385;Alias=snap_masked-MeA_20160214_scaffold_2504-processed-gene-0.21;Note=Protein of unknown function;"
"1278","ENA|OLKM01002530|OLKM01002530.1 37413","OLKM01002530.1",37414,"Name=MEAE_00077587;Alias=maker-MeA_20160214_scaffold_2529-augustus-gene-0.28;Note=Similar to CHN1: N-chimaerin (Homo sapiens);"
"1279","ENA|OLKM01002534|OLKM01002534.1 48468","OLKM01002534.1",48469,"Name=MEAE_00077620;Alias=genemark-MeA_20160214_scaffold_2533-processed-gene-0.5;Note=Protein of unknown function;Dbxref=Coils:Coil;"
"1281","ENA|OLKM01002549|OLKM01002549.1 46096","OLKM01002549.1",46097,"Name=MEAE_00077768;Alias=snap_masked-MeA_20160214_scaffold_2548-processed-gene-0.10;Note=Protein of unknown function;"
"1282","ENA|OLKM01002549|OLKM01002549.1 46499","OLKM01002549.1",46500,"Name=MEAE_00077768;Alias=snap_masked-MeA_20160214_scaffold_2548-processed-gene-0.10;Note=Protein of unknown function;"
"1283","ENA|OLKM01002549|OLKM01002549.1 46558","OLKM01002549.1",46559,"Name=MEAE_00077768;Alias=snap_masked-MeA_20160214_scaffold_2548-processed-gene-0.10;Note=Protein of unknown function;"
"1284","ENA|OLKM01002549|OLKM01002549.1 46804","OLKM01002549.1",46805,"Name=MEAE_00077768;Alias=snap_masked-MeA_20160214_scaffold_2548-processed-gene-0.10;Note=Protein of unknown function;"
"1285","ENA|OLKM01002551|OLKM01002551.1 13945","OLKM01002551.1",13946,"Name=MEAE_00077787;Alias=maker-MeA_20160214_scaffold_2550-snap-gene-0.79;Note=Similar to nlk.2: Serine/threonine-protein kinase NLK2 (Xenopus tropicalis);Dbxref=Gene3D:G3DSA:1.10.510.10,Gene3D:G3DSA:3.30.200.20,InterPro:IPR000719,InterPro:IPR002290,InterPro:IPR006634,InterPro:IPR008271,InterPro:IPR011009,InterPro:IPR017441,PANTHER:PTHR24055,PANTHER:PTHR24055:SF153,Pfam:PF00069,Pfam:PF03798,ProSitePatterns:PS00107,ProSitePatterns:PS00108,ProSiteProfiles:PS50011,ProSiteProfiles:PS50922,SMART:SM00220,SMART:SM00724,SUPERFAMILY:SSF56112;Ontology_term=GO:0004672,GO:0004674,GO:0005524,GO:0006468,GO:0016021,GO:0016772;"
"1286","ENA|OLKM01002558|OLKM01002558.1 31350","OLKM01002558.1",31351,"Name=MEAE_00077872;Alias=snap_masked-MeA_20160214_scaffold_2557-processed-gene-0.24;Note=Protein of unknown function;"
"1287","ENA|OLKM01002558|OLKM01002558.1 31576","OLKM01002558.1",31577,"Name=MEAE_00077872;Alias=snap_masked-MeA_20160214_scaffold_2557-processed-gene-0.24;Note=Protein of unknown function;"
"1288","ENA|OLKM01002560|OLKM01002560.1 12897","OLKM01002560.1",12898,"Name=MEAE_00077884;Alias=maker-MeA_20160214_scaffold_2559-snap-gene-0.34;Note=Protein of unknown function;"
"1290","ENA|OLKM01002562|OLKM01002562.1 9985","OLKM01002562.1",9986,"Name=MEAE_00077905;Alias=maker-MeA_20160214_scaffold_2561-augustus-gene-0.18;Note=Similar to Nampt: Nicotinamide phosphoribosyltransferase (Rattus norvegicus);Dbxref=Gene3D:G3DSA:3.20.140.10,InterPro:IPR002638,InterPro:IPR007229,InterPro:IPR016471,PANTHER:PTHR11098,PANTHER:PTHR11098:SF2,PIRSF:PIRSF005943,Pfam:PF04095,SUPERFAMILY:SSF51690;Ontology_term=GO:0004514,GO:0009435;"
"1291","ENA|OLKM01002562|OLKM01002562.1 13642","OLKM01002562.1",13643,"Name=MEAE_00077905;Alias=maker-MeA_20160214_scaffold_2561-augustus-gene-0.18;Note=Similar to Nampt: Nicotinamide phosphoribosyltransferase (Rattus norvegicus);Dbxref=Gene3D:G3DSA:3.20.140.10,InterPro:IPR002638,InterPro:IPR007229,InterPro:IPR016471,PANTHER:PTHR11098,PANTHER:PTHR11098:SF2,PIRSF:PIRSF005943,Pfam:PF04095,SUPERFAMILY:SSF51690;Ontology_term=GO:0004514,GO:0009435;"
"1292","ENA|OLKM01002562|OLKM01002562.1 14274","OLKM01002562.1",14275,"Name=MEAE_00077905;Alias=maker-MeA_20160214_scaffold_2561-augustus-gene-0.18;Note=Similar to Nampt: Nicotinamide phosphoribosyltransferase (Rattus norvegicus);Dbxref=Gene3D:G3DSA:3.20.140.10,InterPro:IPR002638,InterPro:IPR007229,InterPro:IPR016471,PANTHER:PTHR11098,PANTHER:PTHR11098:SF2,PIRSF:PIRSF005943,Pfam:PF04095,SUPERFAMILY:SSF51690;Ontology_term=GO:0004514,GO:0009435;"
"1295","ENA|OLKM01002564|OLKM01002564.1 36810","OLKM01002564.1",36811,"Name=MEAE_00077925;Alias=maker-MeA_20160214_scaffold_2563-snap-gene-0.21;Note=Similar to Slc12a2: Solute carrier family 12 member 2 (Mus musculus);Dbxref=InterPro:IPR004841,PANTHER:PTHR11827,PANTHER:PTHR11827:SF58,Pfam:PF00324;Ontology_term=GO:0006810,GO:0016020,GO:0055085;"
"1299","ENA|OLKM01002568|OLKM01002568.1 35686","OLKM01002568.1",35687,"Name=MEAE_00077962;Alias=maker-MeA_20160214_scaffold_2567-snap-gene-0.29;Note=Protein of unknown function;"
"1301","ENA|OLKM01002581|OLKM01002581.1 54505","OLKM01002581.1",54506,"Name=MEAE_00078073;Alias=augustus_masked-MeA_20160214_scaffold_2580-processed-gene-0.22;Note=Protein of unknown function;"
"1302","ENA|OLKM01002588|OLKM01002588.1 1718","OLKM01002588.1",1719,"Name=MEAE_00078141;Alias=augustus_masked-MeA_20160214_scaffold_2587-processed-gene-0.10;Note=Protein of unknown function;"
"1303","ENA|OLKM01002589|OLKM01002589.1 3289","OLKM01002589.1",3290,"Name=MEAE_00078146;Alias=snap_masked-MeA_20160214_scaffold_2588-processed-gene-0.24;Note=Protein of unknown function;"
"1305","ENA|OLKM01002590|OLKM01002590.1 43578","OLKM01002590.1",43579,"Name=MEAE_00078156;Alias=maker-MeA_20160214_scaffold_2589-snap-gene-0.18;Note=Similar to CD209: CD209 antigen (Hylobates lar);Dbxref=Gene3D:G3DSA:3.10.100.10,InterPro:IPR001304,InterPro:IPR016186,InterPro:IPR016187,InterPro:IPR018378,Pfam:PF00059,ProSitePatterns:PS00615,ProSiteProfiles:PS50041,SUPERFAMILY:SSF56436;Ontology_term=GO:0030246;"
"1306","ENA|OLKM01002591|OLKM01002591.1 4353","OLKM01002591.1",4354,"Name=MEAE_00078159;Alias=maker-MeA_20160214_scaffold_2590-augustus-gene-0.30;Note=Protein of unknown function;"
"1306.2","ENA|OLKM01002591|OLKM01002591.1 4353","OLKM01002591.1",4354,"Name=MEAE_00078157;Alias=maker-MeA_20160214_scaffold_2590-augustus-gene-0.33;Note=Similar to NCF1: Neutrophil cytosol factor 1 (Homo sapiens);Dbxref=Gene3D:G3DSA:3.30.1520.10,InterPro:IPR001683,PANTHER:PTHR15706,PANTHER:PTHR15706:SF6,Pfam:PF00787,ProSiteProfiles:PS50195,SMART:SM00312,SUPERFAMILY:SSF64268;Ontology_term=GO:0035091;"
"1308","ENA|OLKM01002602|OLKM01002602.1 14144","OLKM01002602.1",14145,"Name=MEAE_00078259;Alias=snap_masked-MeA_20160214_scaffold_2601-processed-gene-0.19;Note=Similar to ITGAV: Integrin alpha-V (Gallus gallus);Dbxref=Gene3D:G3DSA:2.130.10.130,Gene3D:G3DSA:2.60.40.1460,Gene3D:G3DSA:2.60.40.1510,Gene3D:G3DSA:2.60.40.1530,InterPro:IPR000413,InterPro:IPR013517,InterPro:IPR013519,InterPro:IPR013649,PANTHER:PTHR23220,PANTHER:PTHR23220:SF4,PRINTS:PR01185,Pfam:PF01839,Pfam:PF08441,ProSiteProfiles:PS51470,SMART:SM00191,SUPERFAMILY:SSF69179,SUPERFAMILY:SSF69318;Ontology_term=GO:0007155,GO:0008305;"
"1308.2","ENA|OLKM01002602|OLKM01002602.1 14144","OLKM01002602.1",14145,"Name=MEAE_00078258;Alias=snap_masked-MeA_20160214_scaffold_2601-processed-gene-0.17;Note=Similar to aad-a: Alpha-aspartyl dipeptidase (Xenopus laevis);Dbxref=Gene3D:G3DSA:3.40.50.880,InterPro:IPR005320,InterPro:IPR029062,PANTHER:PTHR20842,PANTHER:PTHR20842:SF2,Pfam:PF03575;Ontology_term=GO:0006508,GO:0008236;"
